b876bd1457c8275a8bb42728d0476e1f,3aea245d9232e5ed478003b4c7c0befd,13056,campinas,SP,8d46553a36e68f95350a200c12f8f2e2
de1ae3b94bc07ae5bcc61beadc70b8aa,6af8c264c512e6bc3762aae0accac114,13040,campinas,SP,3a79f35a2344ede41af21267f61d5ec6
de1ae3b94bc07ae5bcc61beadc70b8aa,6af8c264c512e6bc3762aae0accac114,13040,campinas,SP,3d39fbf22a665714baf62fae36029e23
de1ae3b94bc07ae5bcc61beadc70b8aa,6af8c264c512e6bc3762aae0accac114,13040,campinas,SP,3d01d1c414c44b5943a09619ff3853cb
6cd71f974e1d81ec38b53156b34621ad,70ad91901ad4330af432978ff134fc6f,13087,campinas,SP,1127b7f2594683f2510f1c2c834a486b
90dfcb73b06f1eda7b6860b196604bf0,b5b2b8a1f537e0772a3d1b68c364cdb4,13040,campinas,SP,3a79f35a2344ede41af21267f61d5ec6
90dfcb73b06f1eda7b6860b196604bf0,b5b2b8a1f537e0772a3d1b68c364cdb4,13040,campinas,SP,3d39fbf22a665714baf62fae36029e23
90dfcb73b06f1eda7b6860b196604bf0,b5b2b8a1f537e0772a3d1b68c364cdb4,13040,campinas,SP,3d01d1c414c44b5943a09619ff3853cb
b3d94a7947f1b122459d6494760708e8,f0ac405c280fab1d087b8982e7801b54,13015,campinas,SP,1e47d8b6546eb3a77b1acddcc9406242
b3d94a7947f1b122459d6494760708e8,f0ac405c280fab1d087b8982e7801b54,13015,campinas,SP,bc302730ea8cf49b5c74f579febb5bbf
31f076e386fbf57cd189eb555b40ea01,9649b34e903522d0a278a76b851f0550,13091,campinas,SP,52454f90d4c30c016768db02f88c1a74
12fbfc2753644bea26a74338860183d3,6647d4444fa63e05f6a4e1ce7a966a20,13033,campinas,SP,343e716476e3748b069f980efbaa294e
12fbfc2753644bea26a74338860183d3,6647d4444fa63e05f6a4e1ce7a966a20,13033,campinas,SP,27a56ff04b34c2ba34ce6ba4d3b9d616
929d7601337288f68ced289062b64161,2da33a7265352cc9e0e4474752a0dfc0,13087,campinas,SP,1127b7f2594683f2510f1c2c834a486b
3ddf39bd820d959f61b52bb23d87b434,e1ac7aaf8929fff990b6d4dc3bedc86e,13060,campinas,SP,412a4720f3e9431b4afa1476a1acddbe
3ddf39bd820d959f61b52bb23d87b434,e1ac7aaf8929fff990b6d4dc3bedc86e,13060,campinas,SP,8e2b3afb420011ef0c88c9d5f11ea526
c9ec4f9b7f4d08b7ec172ae3599c2a1a,632fb09645bc961dfb3126abcc78310b,13040,campinas,SP,3a79f35a2344ede41af21267f61d5ec6
c9ec4f9b7f4d08b7ec172ae3599c2a1a,632fb09645bc961dfb3126abcc78310b,13040,campinas,SP,3d39fbf22a665714baf62fae36029e23
c9ec4f9b7f4d08b7ec172ae3599c2a1a,632fb09645bc961dfb3126abcc78310b,13040,campinas,SP,3d01d1c414c44b5943a09619ff3853cb
9c991443e5f8f7fd0903a2ea9ec7a0ca,8b37cd48e54aa82a06bfcb019a05de72,13023,campinas,SP,e0eabded302882513ced4ea3eb0c7059
9c991443e5f8f7fd0903a2ea9ec7a0ca,8b37cd48e54aa82a06bfcb019a05de72,13023,campinas,SP,3442f8959a84dea7ee197c632cb2df15
e0e7ee625cb2646f1049f7602dde6d37,b5585a338bb22b66f02541df26cbb9aa,13085,campinas,SP,bc2ac6b95e1accce9858528ee566c17e
e0e7ee625cb2646f1049f7602dde6d37,b5585a338bb22b66f02541df26cbb9aa,13085,campinas,SP,fe87f472055fbcf1d7e691c00b1560dc
8a7f485b99c1e2752cf38f51601d435f,2c7210a0599f020ec353d97bb02ac6fd,13056,campinas,SP,8d46553a36e68f95350a200c12f8f2e2
e5e3ec222154fb7a9cec5b39c1011359,2a3977438f5717f0ad181840e52a14a0,13041,campinas,SP,436bf27f2f18474fc6047702e9f8a866
e5e3ec222154fb7a9cec5b39c1011359,2a3977438f5717f0ad181840e52a14a0,13041,campinas,SP,7ecef8194babfec876ca720714327841
5e29bb9b184e9f3bcee13db7c02f13d6,3cc132bef12cf61d577a0b1100a28d17,13088,campinas,SP,718539d38d07dd351c76db862760e2e2
6995decf2663f921e8dfb49b3e7b5b9c,5f7960decfccb628cea4c3f2c4c7c370,13087,campinas,SP,1127b7f2594683f2510f1c2c834a486b
d3aa335c99a06c2ce4cdd19fcaf444d6,88fdb06f30e355fd87d80b34a90d259a,13070,campinas,SP,ffff564a4f9085cd26170f4732393726
d3aa335c99a06c2ce4cdd19fcaf444d6,88fdb06f30e355fd87d80b34a90d259a,13070,campinas,SP,562fc2f2c2863ab7e79a9e4388a58a14
d3aa335c99a06c2ce4cdd19fcaf444d6,88fdb06f30e355fd87d80b34a90d259a,13070,campinas,SP,37303482a42fb700d8d127e70a9cd6c8
d3aa335c99a06c2ce4cdd19fcaf444d6,88fdb06f30e355fd87d80b34a90d259a,13070,campinas,SP,73b8eb4a9a729d4019b24ed1be748cbf
16c76d3580c1549d2415b039b962ffee,839aeb4091438508f25004314b33cdae,13085,campinas,SP,bc2ac6b95e1accce9858528ee566c17e
16c76d3580c1549d2415b039b962ffee,839aeb4091438508f25004314b33cdae,13085,campinas,SP,fe87f472055fbcf1d7e691c00b1560dc
ca5e08a085e90fb92a7dd0482e4073b6,2f2e2e176fe4bf67bc1b9a8e4d5ecb18,13042,campinas,SP,6524b847b982cd56bb5d4b02b776ee42
97a0771636cd3ecff4b7cce15b71df5a,b0cc12817defd6163ab8d3fa169bb24d,13086,campinas,SP,7c462184585ae80bd6e5774c62ce50f2
53fbb5977b5be09d58bdbf09c0f73f16,b19bca3a7e6091b6d3e744546205a1d7,13060,campinas,SP,412a4720f3e9431b4afa1476a1acddbe
53fbb5977b5be09d58bdbf09c0f73f16,b19bca3a7e6091b6d3e744546205a1d7,13060,campinas,SP,8e2b3afb420011ef0c88c9d5f11ea526
30cdac206f7d21755061ef6ea062ab91,16dafc8631f307e39ccbc2e3eecbf19d,13060,campinas,SP,412a4720f3e9431b4afa1476a1acddbe
30cdac206f7d21755061ef6ea062ab91,16dafc8631f307e39ccbc2e3eecbf19d,13060,campinas,SP,8e2b3afb420011ef0c88c9d5f11ea526
25b02c8a74e16eff6d298cd7c24a0504,e18dcd21a72a635a01841e021b7a0b08,13041,campinas,SP,436bf27f2f18474fc6047702e9f8a866
25b02c8a74e16eff6d298cd7c24a0504,e18dcd21a72a635a01841e021b7a0b08,13041,campinas,SP,7ecef8194babfec876ca720714327841
15a0eb41033a5b7267e6dc6bf86b0148,968a5257850bb4a8fc88467890548ad5,13073,campinas,SP,fc38b5dceee1a730fad8853453437fbd
e0844d74d286167ac9cf10d02cda2bfc,387b38ebe598313ef56ef3df19b192af,13033,campinas,SP,343e716476e3748b069f980efbaa294e
e0844d74d286167ac9cf10d02cda2bfc,387b38ebe598313ef56ef3df19b192af,13033,campinas,SP,27a56ff04b34c2ba34ce6ba4d3b9d616
9722b087b76b39052f39d7c7a1b51f62,ee6daddc64b275135bc326be1a7bf8d7,13060,campinas,SP,412a4720f3e9431b4afa1476a1acddbe
9722b087b76b39052f39d7c7a1b51f62,ee6daddc64b275135bc326be1a7bf8d7,13060,campinas,SP,8e2b3afb420011ef0c88c9d5f11ea526
b10a1073410b33ac0982099efe02f067,efb248b580094dda3ef5a4878aa05f58,13084,campinas,SP,606ce7768feac12c5e8bd58db8b08f0f
6d85a3ac7c668a1b826400ae9879c06e,db6d2022036d6a91cf7a7db2d20aab81,13070,campinas,SP,ffff564a4f9085cd26170f4732393726
6d85a3ac7c668a1b826400ae9879c06e,db6d2022036d6a91cf7a7db2d20aab81,13070,campinas,SP,562fc2f2c2863ab7e79a9e4388a58a14
